Date,close,y_true,proba_p1,pred_p1,proba_p2,pred_p2,proba_weighted,pred_weighted,proba_stacking,pred_stacking,ADX_14_lag1,pred_dyn_ADX,no_trade_zone
2025-10-21,517.66,0,0.5263157894736842,1,0.4546822241459383,0,0.4905948506346616,0,0.43052448228606965,1,84.16766185539576,0,0
2025-10-22,520.54,0,0.5263157894736842,1,0.6666666666666666,1,0.5963034422908449,1,0.4277533190627363,1,81.58422378808675,0,0
2025-10-23,520.56,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666665,1,0.6597923949325192,1,79.54419511741355,1,0
2025-10-24,523.61,1,0.5263157894736842,1,0.9565217391304348,1,0.7408431600654163,1,0.42397155087072885,1,77.09308412471361,0,0
2025-10-27,531.52,1,0.9390243902439024,1,1.0,1,0.969430611361114,1,0.9237685130131208,1,73.37410926821757,1,0
2025-10-28,542.07,1,0.9390243902439024,1,1.0,1,0.969430611361114,1,0.9237685130131208,1,70.93119901861589,1,0
2025-10-29,541.55,1,1.0,1,1.0,1,1.0,1,0.9482841329660571,1,70.7672742139672,1,0
2025-10-30,525.76,0,1.0,1,1.0,1,1.0,1,0.9482841329660571,1,70.80912606520754,1,0
2025-10-31,517.81,0,0.8392857142857143,1,0.9565217391304348,1,0.8977468679927506,1,0.8605049040066387,1,70.85097791644787,1,0
2025-11-03,517.03,0,0.75,1,0.3333333333333333,0,0.5422241556990538,0,0.7766471625712313,1,72.59366069567076,1,0
2025-11-04,514.33,0,0.4634146341463415,1,0.08695652173913043,0,0.27568926898790436,0,0.3346179912342366,0,74.33634347489365,0,0
2025-11-05,507.16,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,75.92378206347051,0,0
2025-11-06,497.1,0,0.2857142857142857,0,0.029411764705882353,0,0.1579059512367289,0,0.13108426008546978,0,77.82572770004627,0,0
2025-11-07,496.82,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,80.03676763320502,0,0
2025-11-10,506.0,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,82.00851778633172,0,0
2025-11-11,508.68,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,84.30419527044596,0,0
2025-11-12,511.14,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,86.02979149169039,0,0
2025-11-13,503.29,0,0.4634146341463415,1,0.08695652173913043,0,0.27568926898790436,0,0.3346179912342366,0,88.48090248439033,0,0
2025-11-14,510.18,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,92.19987734088637,0,0
2025-11-17,507.49,0,0.4634146341463415,1,0.3333333333333333,0,0.39854802909628995,0,0.3316971921702804,0,94.64278759048806,0,0
2025-11-18,493.79,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,95.5921648633616,0,0
2025-11-19,487.12,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,96.54154213623517,0,0
2025-11-20,478.43,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,97.49091940910871,0,0
2025-11-21,472.12,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,97.79458362396801,0,0
2025-11-24,474.0,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,98.0982478388273,0,0
2025-11-25,476.99,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,98.4162578031395,0,0
2025-11-26,485.5,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,98.73426776745171,0,0
2025-11-28,492.01,0,0.0,0,0.029411764705882353,0,0.014666530185949142,0,0.021201768154870577,0,99.05227773176391,0,0
2025-12-01,486.74,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,99.39780696737645,0,0
2025-12-02,490.0,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,99.68556755057124,0,0
2025-12-03,477.73,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,100.0,0,0
2025-12-04,480.84,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,100.0,0,0
2025-12-05,483.16,0,0.0,0,0.08695652173913043,0,0.043361915332371374,0,0.021138137903557494,0,99.0264885669006,0,0
2025-12-08,491.02,0,0.4634146341463415,1,0.2533696376444012,0,0.3586731705718296,0,0.33264375684121233,0,98.14935522903427,0,0
2025-12-09,492.02,0,0.4634146341463415,1,0.9565217391304348,1,0.7093084223116182,1,0.3243672294435047,0,97.52231979424107,0,0
2025-12-10,478.56,0,0.4634146341463415,1,0.9565217391304348,1,0.7093084223116182,1,0.3243672294435047,0,96.8952843594479,0,0
2025-12-11,483.47,0,0.4634146341463415,1,0.30174845776886244,0,0.3827978510461741,0,0.3320709139169055,0,96.2682489246547,0,0
