date;close;open;high;low
25/10/2006;1382.2;1377.4;1383.6;1376
24/10/2006;1377.4;1377;1377.8;1372.4
23/10/2006;1377;1368.6;1377.4;1363.9
20/10/2006;1368.6;1366.9;1368.7;1362.1
19/10/2006;1367;1366;1368.1;1362.1
18/10/2006;1366;1363.9;1372.9;1361
17/10/2006;1364;1369;1369;1356.9
16/10/2006;1369;1365.6;1370.2;1364.5
13/10/2006;1365.6;1362.8;1366.6;1360.5
12/10/2006;1362.8;1349.9;1363.8;1349.9
11/10/2006;1350;1353.3;1354;1343.6
10/10/2006;1353.4;1350.6;1354.2;1348.6
9/10/2006;1350.7;1349.6;1352.7;1346.5
6/10/2006;1349.6;1353.2;1353.2;1344.2
5/10/2006;1353.2;1349.8;1353.8;1347.8
4/10/2006;1350.2;1333.8;1350.2;1331.5
3/10/2006;1334.1;1331.3;1338.3;1327.1
2/10/2006;1331.3;1335.8;1338.5;1330.3
29/9/2006;1335.8;1339.2;1339.9;1335.6
28/9/2006;1339.2;1336.6;1340.3;1333.8
27/9/2006;1336.6;1336.1;1340.1;1333.5
26/9/2006;1336.3;1326.3;1336.6;1325.3
25/9/2006;1326.4;1314.8;1329.3;1311.6
22/9/2006;1314.8;1318;1318;1310.9
21/9/2006;1318;1324.9;1328.2;1315.5
20/9/2006;1325.2;1318.3;1328.5;1318.3
19/9/2006;1318.3;1321.2;1322;1312.2
18/9/2006;1321.2;1319.8;1324.9;1318.2
15/9/2006;1319.9;1316.3;1324.7;1316.3
14/9/2006;1316.3;1318;1318;1313.2
13/9/2006;1318.1;1312.7;1319.9;1311.1
12/9/2006;1313.1;1299.5;1314.3;1299.5
11/9/2006;1299.5;1298.9;1302.4;1290.9
8/9/2006;1298.9;1294;1300.1;1294
7/9/2006;1294;1300.2;1301.2;1292.1
6/9/2006;1300.3;1313;1313;1299.3
5/9/2006;1313.2;1310.9;1314.7;1308.8
1/9/2006;1311;1303.8;1312;1303.8
31/8/2006;1303.8;1304.2;1306.1;1302.5
30/8/2006;1304.3;1303.7;1306.7;1302.2
29/8/2006;1304.3;1301.6;1305;1295.3
28/8/2006;1301.8;1295.1;1305;1294
25/8/2006;1295.1;1295.9;1298.9;1292.4
24/8/2006;1296.1;1293;1297.2;1291.4
23/8/2006;1293;1298.7;1301.5;1289.5
22/8/2006;1298.8;1297.5;1302.5;1294.4
21/8/2006;1297.5;1302.3;1302.3;1295.5
18/8/2006;1302.3;1297.5;1302.3;1293.6
17/8/2006;1297.5;1295.4;1300.8;1292.7
16/8/2006;1295.4;1285.3;1296.2;1285.3
15/8/2006;1285.6;1268.2;1286.2;1268.2
14/8/2006;1268.2;1266.7;1278.9;1266.7
11/8/2006;1266.7;1271.6;1271.6;1262.1
10/8/2006;1271.8;1265.7;1272.5;1261.3
9/8/2006;1266;1271.1;1283.7;1264.7
8/8/2006;1271.5;1275.7;1282.8;1268.4
7/8/2006;1275.8;1279.3;1279.3;1273
4/8/2006;1279.4;1280.3;1292.9;1273.8
3/8/2006;1280.3;1278.2;1284;1271.2
2/8/2006;1278.5;1270.7;1283.4;1270.7
1/8/2006;1270.9;1278.5;1278.7;1265.7
31/7/2006;1276.7;1278.5;1278.7;1274.3
28/7/2006;1278.5;1263.2;1280.4;1263.2
27/7/2006;1263.2;1268.2;1275.8;1261.9
26/7/2006;1268.4;1268.9;1273.9;1261.9
25/7/2006;1268.9;1260.9;1272.4;1257.2
24/7/2006;1260.9;1240.2;1262.5;1240.2
21/7/2006;1240.3;1249.1;1251;1238.7
20/7/2006;1249.1;1259.8;1262.6;1249.1
19/7/2006;1259.8;1236.7;1261.8;1236.7
18/7/2006;1236.9;1234.5;1239.9;1224.5
17/7/2006;1234.5;1236.2;1240.1;1231.5
14/7/2006;1236.2;1242.3;1242.7;1228.5
13/7/2006;1242.3;1258.6;1258.6;1241.4
12/7/2006;1258.6;1272.4;1273.3;1257.3
11/7/2006;1272.5;1267.3;1273.6;1259.7
10/7/2006;1267.3;1265.5;1274.1;1264.5
7/7/2006;1265.5;1274.1;1275.4;1263.1
6/7/2006;1274.1;1270.6;1278.3;1270.6
5/7/2006;1270.9;1280;1280;1265.9
3/7/2006;1280.2;1270.1;1280.4;1270.1
30/6/2006;1270.2;1272.9;1276.3;1270.2
29/6/2006;1272.9;1245.9;1272.9;1245.9
28/6/2006;1246;1239;1247.1;1237.6
27/6/2006;1239.2;1250.5;1253.4;1238.9
26/6/2006;1250.6;1244.5;1250.9;1243.7
23/6/2006;1244.5;1245.6;1253.1;1241.4
22/6/2006;1245.6;1251.9;1251.9;1241.5
21/6/2006;1252.2;1240.1;1258;1240.1
20/6/2006;1240.1;1240.1;1249;1238.9
19/6/2006;1240.1;1251.5;1255.9;1237.2
16/6/2006;1251.5;1256.2;1256.3;1246.3
15/6/2006;1256.2;1230;1258.6;1230
14/6/2006;1230;1223.7;1231.5;1219.3
13/6/2006;1223.7;1236.1;1243.4;1222.5
12/6/2006;1236.4;1252.3;1255.2;1236.2
9/6/2006;1252.3;1257.9;1262.6;1250
8/6/2006;1257.9;1256.1;1259.8;1235.2
7/6/2006;1256.2;1263.6;1272.5;1255.8
6/6/2006;1263.8;1265.2;1269.9;1254.5
5/6/2006;1265.3;1288.2;1288.2;1264.7
2/6/2006;1288.2;1285.7;1290.7;1280.2
1/6/2006;1285.7;1270;1285.7;1269.2
31/5/2006;1270.1;1259.4;1270.1;1259.4
30/5/2006;1259.8;1280;1280;1259.8
26/5/2006;1280.2;1272.7;1280.5;1272.5
25/5/2006;1272.9;1258.4;1273.3;1258.4
24/5/2006;1258.6;1256.6;1264.5;1245.3
23/5/2006;1256.6;1262.1;1273.7;1256.2
22/5/2006;1262.1;1267;1268.8;1253
19/5/2006;1267;1261.8;1272.2;1256.3
18/5/2006;1261.8;1270.2;1274.9;1261.8
17/5/2006;1270.3;1291.7;1291.7;1267.3
16/5/2006;1292.1;1294.5;1297.9;1288.5
15/5/2006;1294.5;1291.2;1294.8;1284.5
12/5/2006;1291.2;1305.9;1305.9;1290.4
11/5/2006;1305.9;1322.6;1322.6;1303.5
10/5/2006;1322.8;1324.6;1325.5;1317.4
9/5/2006;1325.1;1324.7;1326.6;1322.5
8/5/2006;1324.7;1325.8;1326.7;1322.9
5/5/2006;1325.8;1312.2;1326.5;1312.2
4/5/2006;1312.2;1307.8;1315.1;1307.8
3/5/2006;1307.8;1313.2;1313.5;1303.9
2/5/2006;1313.2;1305.2;1313.7;1305.2
1/5/2006;1305.2;1310.6;1317.2;1303.5
28/4/2006;1310.6;1309.7;1316;1306.2
27/4/2006;1309.7;1305.4;1315;1295.6
26/4/2006;1305.4;1301.7;1311;1301.7
25/4/2006;1301.7;1308.1;1310.8;1299.2
24/4/2006;1308.1;1311.3;1311.3;1303.8
21/4/2006;1311.3;1311.5;1317.7;1306.6
20/4/2006;1311.5;1309.9;1318.2;1306.4
19/4/2006;1309.9;1307.7;1310.4;1302.8
18/4/2006;1307.7;1285.3;1309;1285.3
17/4/2006;1285.3;1289.1;1292.5;1280.7
13/4/2006;1289.1;1288.1;1292.1;1283.4
12/4/2006;1288.1;1286.6;1290.9;1286.5
11/4/2006;1286.6;1296.6;1300.7;1283
10/4/2006;1296.6;1295.5;1300.7;1293.2
7/4/2006;1295.5;1309;1314.1;1294.2
6/4/2006;1309;1311.6;1312;1302.4
5/4/2006;1311.6;1305.9;1312.8;1304.8
4/4/2006;1305.9;1297.8;1307.5;1294.7
3/4/2006;1297.8;1302.9;1309.2;1296.7
31/3/2006;1294.8;1300.2;1303;1294.8
30/3/2006;1300.2;1302.9;1310.2;1296.7
29/3/2006;1302.9;1293.2;1305.6;1293.2
28/3/2006;1293.2;1301.6;1306.2;1291.8
27/3/2006;1301.6;1303;1303.7;1299.1
24/3/2006;1303;1301.7;1306.5;1298.9
23/3/2006;1301.7;1305;1305;1298.1
22/3/2006;1305;1297.2;1306;1295.8
21/3/2006;1297.2;1305.1;1310.9;1295.8
20/3/2006;1305.1;1307.2;1310;1303.6
17/3/2006;1307.2;1305.3;1309.8;1305.3
16/3/2006;1305.3;1303;1310.5;1303
15/3/2006;1303;1297.5;1304.4;1295
14/3/2006;1297.5;1284.1;1298.1;1282.7
13/3/2006;1284.1;1281.6;1287.4;1281.6
10/3/2006;1281.6;1272.2;1284.4;1271.1
9/3/2006;1272.2;1278.5;1282.7;1272.2
8/3/2006;1278.5;1275.9;1280.3;1268.4
7/3/2006;1275.9;1278.3;1278.3;1271.1
6/3/2006;1278.3;1287.2;1288.2;1275.7
3/3/2006;1287.2;1289.1;1297.3;1284.2
2/3/2006;1289.1;1291.2;1291.2;1283.2
1/3/2006;1291.2;1280.7;1291.8;1280.7
28/2/2006;1280.7;1294.1;1294.1;1278.7
27/2/2006;1294.1;1289.4;1297.6;1289.4
24/2/2006;1289.4;1287.8;1292.1;1285.6
23/2/2006;1287.8;1292.7;1293.8;1285.1
22/2/2006;1292.7;1283;1294.2;1283
21/2/2006;1283;1287.2;1291.9;1281.3
17/2/2006;1287.2;1289.4;1289.5;1284.1
16/2/2006;1289.4;1280;1289.4;1280
15/2/2006;1280;1275.5;1281;1271.1
14/2/2006;1275.5;1262.9;1278.2;1260.8
13/2/2006;1262.9;1267;1267;1258.3
10/2/2006;1267;1263.8;1269.9;1255
9/2/2006;1263.8;1265.7;1274.6;1262.8
8/2/2006;1265.7;1254.8;1266.5;1254.8
7/2/2006;1254.8;1265;1265.8;1253.6
6/2/2006;1265;1264;1267;1261.6
3/2/2006;1264;1270.8;1270.9;1261
2/2/2006;1270.8;1282.5;1282.5;1267.7
1/2/2006;1282.5;1280.1;1283.3;1277.6
31/1/2006;1280.1;1285.2;1285.2;1276.8
30/1/2006;1285.2;1283.7;1287.9;1283.5
27/1/2006;1283.7;1273.8;1286.4;1273.8
26/1/2006;1273.8;1264.7;1276.4;1264.7
25/1/2006;1264.7;1266.9;1271.9;1259.4
24/1/2006;1266.9;1263.8;1271.5;1263.8
23/1/2006;1263.8;1261.5;1268.2;1261.5
20/1/2006;1261.5;1285;1285;1260.9
19/1/2006;1285;1277.9;1287.8;1277.9
18/1/2006;1277.9;1282.9;1282.9;1272.1
17/1/2006;1282.9;1287.6;1287.6;1278.6
13/1/2006;1287.6;1286.1;1289;1282.8
12/1/2006;1286.1;1294.2;1294.2;1285
11/1/2006;1294.2;1289.7;1294.9;1288.1
10/1/2006;1289.7;1290.2;1290.2;1283.8
9/1/2006;1290.2;1285.5;1290.8;1284.8
6/1/2006;1285.5;1273.5;1286.1;1273.5
5/1/2006;1273.5;1273.5;1276.9;1270.3
4/1/2006;1273.5;1268.8;1275.4;1267.7
3/1/2006;1268.8;1248.3;1270.2;1245.7
30/12/2005;1248.3;1254.4;1254.4;1246.6
29/12/2005;1254.4;1258.2;1260.6;1254.2
28/12/2005;1258.2;1256.5;1261.1;1256.5
27/12/2005;1256.5;1268.7;1271.8;1256.5
23/12/2005;1268.7;1268.1;1269.8;1265.9
22/12/2005;1268.1;1262.8;1268.2;1262.5
21/12/2005;1262.8;1259.6;1269.4;1259.6
20/12/2005;1259.6;1259.9;1263.9;1257.2
19/12/2005;1259.9;1267.3;1270.5;1259.3
16/12/2005;1267.3;1270.9;1275.2;1267.3
15/12/2005;1270.9;1272.7;1275.2;1267.7
14/12/2005;1272.7;1267.4;1275.8;1267.1
13/12/2005;1267.4;1260.4;1272.1;1258.6
12/12/2005;1260.4;1259.4;1263.9;1255.5
9/12/2005;1259.4;1255.8;1263.1;1254.2
8/12/2005;1255.8;1257.4;1263.4;1250.9
7/12/2005;1257.4;1263.7;1264.8;1253
6/12/2005;1263.7;1262.1;1272.9;1262.1
5/12/2005;1262.1;1265.1;1265.1;1258.1
2/12/2005;1265.1;1264.7;1266.8;1261.4
1/12/2005;1264.7;1249.5;1266.2;1249.5
30/11/2005;1249.5;1257.5;1260.9;1249.4
29/11/2005;1257.5;1257.5;1266.2;1257.5
28/11/2005;1257.5;1268.2;1268.4;1257.2
25/11/2005;1268.2;1265.6;1268.8;1265.5
23/11/2005;1265.6;1261.2;1270.6;1259.5
22/11/2005;1261.2;1254.8;1261.9;1251.4
21/11/2005;1254.8;1248.3;1255.9;1246.9
18/11/2005;1248.3;1242.8;1249.6;1240.7
17/11/2005;1242.8;1231.2;1243;1231.2
16/11/2005;1231.2;1229;1232.2;1227.2
15/11/2005;1229;1233.8;1237.9;1226.4
14/11/2005;1233.8;1234.7;1237.2;1231.8
11/11/2005;1234.7;1231;1235.7;1230.7
10/11/2005;1231;1220.7;1232.4;1215
9/11/2005;1220.7;1218.6;1226.6;1216.5
8/11/2005;1218.6;1222.8;1222.8;1216.1
7/11/2005;1222.8;1220.1;1224.2;1217.3
4/11/2005;1220.1;1219.9;1222.5;1214.5
3/11/2005;1219.9;1214.8;1224.7;1214.8
2/11/2005;1214.8;1202.8;1215.2;1201.1
1/11/2005;1202.8;1207;1207.3;1201.7
31/10/2005;1207;1198.4;1211.4;1198.4
28/10/2005;1198.4;1178.9;1198.4;1178.9
27/10/2005;1178.9;1191.4;1192.7;1178.9
26/10/2005;1191.4;1196.5;1204;1191.4
25/10/2005;1196.5;1199.4;1201.3;1189.3
24/10/2005;1199.4;1179.6;1199.4;1179.6
21/10/2005;1179.6;1177.8;1186.5;1174.9
20/10/2005;1177.8;1195.8;1197.3;1173.3
19/10/2005;1195.8;1178.1;1195.8;1170.5
18/10/2005;1178.1;1190.1;1190.1;1178.1
17/10/2005;1190.1;1186.6;1191.2;1184.5
14/10/2005;1186.6;1176.8;1187.1;1175.4
13/10/2005;1176.8;1177.7;1179.6;1168.2
12/10/2005;1177.7;1184.9;1190;1173.7
11/10/2005;1184.9;1187.3;1193.1;1183.2
10/10/2005;1187.3;1195.9;1196.5;1186.1
7/10/2005;1195.9;1191.5;1199.7;1191.5
6/10/2005;1191.5;1196.4;1202.1;1181.9
5/10/2005;1196.4;1214.5;1214.5;1196.2
4/10/2005;1214.5;1226.7;1229.9;1214
3/10/2005;1226.7;1228.8;1233.3;1225.2
30/9/2005;1228.8;1227.7;1229.6;1225.2
29/9/2005;1227.7;1216.9;1228.7;1211.5
28/9/2005;1216.9;1215.7;1221;1212.7
27/9/2005;1215.7;1215.6;1220.2;1211.1
26/9/2005;1215.6;1215.3;1222.6;1211.8
23/9/2005;1215.3;1214.6;1218.8;1209.8
22/9/2005;1214.6;1210.2;1216.6;1205.3
21/9/2005;1210.2;1221.3;1221.5;1209.9
20/9/2005;1221.3;1231;1236.5;1220.1
19/9/2005;1231;1237.9;1237.9;1227.7
16/9/2005;1237.9;1228.4;1238;1228.4
15/9/2005;1227.7;1227.2;1231.9;1224.8
14/9/2005;1227.2;1231.2;1234.7;1226.2
13/9/2005;1231.2;1240.6;1240.6;1231.2
12/9/2005;1240.6;1241.5;1242.6;1239.2
9/9/2005;1241.5;1231.7;1243.1;1231.7
8/9/2005;1231.7;1236.4;1236.4;1229.5
7/9/2005;1236.4;1233.4;1237.1;1230.9
6/9/2005;1233.4;1218;1233.6;1218
2/9/2005;1218;1221.6;1224.5;1217.8
1/9/2005;1221.6;1220.3;1227.3;1216.2
31/8/2005;1220.3;1208.4;1220.4;1204.4
30/8/2005;1208.4;1212.3;1212.3;1201.1
29/8/2005;1212.3;1205.1;1214.3;1201.5
26/8/2005;1205.1;1212.4;1212.4;1204.2
25/8/2005;1212.4;1209.6;1213.7;1209.6
24/8/2005;1209.6;1217.6;1224.2;1209.4
23/8/2005;1217.6;1221.7;1223;1214.4
22/8/2005;1221.7;1219.7;1229;1216.5
19/8/2005;1219.7;1219;1225.1;1219
18/8/2005;1219;1220.2;1222.6;1215.9
17/8/2005;1220.2;1219.3;1225.6;1218.1
16/8/2005;1219.3;1233.9;1233.9;1219
15/8/2005;1233.9;1230.4;1236.2;1226.2
12/8/2005;1230.4;1237.8;1237.8;1225.9
11/8/2005;1237.8;1229.1;1237.8;1228.3
10/8/2005;1229.1;1231.4;1242.7;1226.6
9/8/2005;1231.4;1223.1;1234.1;1223.1
8/8/2005;1223.1;1226.4;1232.3;1222.7
5/8/2005;1226.4;1235.9;1235.9;1225.6
4/8/2005;1235.9;1245;1245;1235.2
3/8/2005;1245;1244.1;1245.9;1240.6
2/8/2005;1244.1;1235.3;1244.7;1235.3
1/8/2005;1235.3;1234.2;1239.1;1233.8
29/7/2005;1234.2;1243.7;1245;1234.2
28/7/2005;1243.7;1236.8;1245.2;1235.8
27/7/2005;1236.8;1231.2;1237.6;1230.2
26/7/2005;1231.2;1229;1234.4;1229
25/7/2005;1229;1233.7;1238.4;1228.2
22/7/2005;1233.7;1227;1234.2;1226.2
21/7/2005;1227;1235.2;1235.8;1224.7
20/7/2005;1235.2;1229.3;1236.6;1222.9
19/7/2005;1229.3;1221.1;1230.3;1221.1
18/7/2005;1221.1;1227.9;1227.9;1221.1
15/7/2005;1227.9;1226.5;1229.5;1223.5
14/7/2005;1226.5;1223.3;1233.2;1223.3
13/7/2005;1223.3;1222.2;1224.5;1219.6
12/7/2005;1222.2;1219.4;1225.5;1216.6
11/7/2005;1219.4;1211.9;1220;1211.9
8/7/2005;1211.9;1197.9;1212.7;1197.2
7/7/2005;1197.9;1194.9;1198.5;1183.5
6/7/2005;1194.9;1205;1206.1;1194.8
5/7/2005;1205;1194.4;1206.3;1192.5
1/7/2005;1194.4;1191.3;1197.9;1191.3
30/6/2005;1191.3;1199.8;1203.3;1190.5
29/6/2005;1199.8;1201.6;1204.1;1198.7
28/6/2005;1201.6;1190.7;1202.5;1190.7
27/6/2005;1190.7;1191.6;1194.3;1188.3
24/6/2005;1191.6;1200.7;1200.9;1191.5
23/6/2005;1200.7;1213.9;1216.5;1200.7
22/6/2005;1213.9;1213.6;1219.6;1211.7
21/6/2005;1213.6;1216.1;1217.1;1211.9
20/6/2005;1216.1;1217;1219.1;1210.7
17/6/2005;1217;1210.9;1219.5;1210.9
16/6/2005;1211;1206.5;1212.1;1205.5
15/6/2005;1206.6;1203.9;1208.1;1198.7
14/6/2005;1203.9;1200.8;1207.5;1200.2
13/6/2005;1200.8;1198.1;1206;1194.5
10/6/2005;1198.1;1200.9;1202.8;1192.6
9/6/2005;1200.9;1194.7;1201.9;1191.1
8/6/2005;1194.7;1197.3;1202;1193.3
7/6/2005;1197.3;1197.5;1208.8;1197.3
6/6/2005;1197.5;1196;1198.8;1192.8
3/6/2005;1196;1204.3;1205.1;1194.5
2/6/2005;1204.3;1202.3;1204.7;1198.4
1/6/2005;1202.3;1191.5;1205.6;1191
31/5/2005;1191.5;1198.8;1198.8;1191.5
27/5/2005;1198.8;1197.6;1199.6;1195.3
26/5/2005;1197.6;1190;1199;1190
25/5/2005;1190;1194.1;1194.1;1186
24/5/2005;1194.1;1193.9;1195.3;1189.9
23/5/2005;1193.9;1189.3;1197.4;1188.8
20/5/2005;1189.3;1191.1;1191.2;1185.2
19/5/2005;1191.1;1185.6;1191.1;1184.5
18/5/2005;1185.6;1173.8;1187.9;1173.8
17/5/2005;1173.8;1165.7;1174.3;1159.9
16/5/2005;1165.7;1154;1165.8;1153.6
13/5/2005;1154;1159.4;1163.8;1146.2
12/5/2005;1159.4;1171.1;1173.4;1157.8
11/5/2005;1171.1;1166.2;1171.8;1157.7
10/5/2005;1166.2;1178.8;1178.8;1163
9/5/2005;1178.8;1171.3;1178.9;1169.4
6/5/2005;1171.3;1172.6;1177.8;1170.5
5/5/2005;1172.6;1175.7;1178.6;1166.8
4/5/2005;1175.7;1161.2;1176;1161.2
3/5/2005;1161.2;1162.2;1166.9;1156.7
2/5/2005;1162.2;1156.8;1162.9;1154.7
29/4/2005;1156.8;1143.2;1157;1139.2
28/4/2005;1143.2;1156.4;1156.4;1143.2
27/4/2005;1156.4;1151.7;1159.9;1144.4
26/4/2005;1151.7;1162.1;1164.8;1151.7
25/4/2005;1162.1;1152.1;1164;1152.1
22/4/2005;1152.1;1160;1160;1143
21/4/2005;1160;1137.5;1160;1137.5
20/4/2005;1137.5;1152.8;1155.5;1136.2
19/4/2005;1152.8;1146;1154.7;1146
18/4/2005;1146;1142.6;1148.9;1139.8
15/4/2005;1142.6;1162;1162;1141.9
14/4/2005;1162;1173.8;1174.7;1161.7
13/4/2005;1173.8;1187.8;1187.8;1171.4
12/4/2005;1187.8;1181.2;1190.2;1170.8
11/4/2005;1181.2;1181.2;1184.1;1178.7
8/4/2005;1181.2;1191.1;1191.8;1181.1
7/4/2005;1191.1;1184.1;1191.9;1183.8
6/4/2005;1184.1;1181.4;1189.3;1181.4
5/4/2005;1181.4;1176.1;1183.6;1176.1
4/4/2005;1176.1;1172.8;1178.6;1167.7
1/4/2005;1172.9;1180.6;1189.8;1169.9
31/3/2005;1180.6;1181.4;1184.5;1179.5
30/3/2005;1181.4;1165.4;1181.5;1165.4
29/3/2005;1165.4;1174.3;1179.4;1163.7
28/3/2005;1174.3;1171.4;1179.9;1171.4
24/3/2005;1171.4;1172.5;1180.1;1171.4
23/3/2005;1172.5;1171.7;1176.3;1168.7
22/3/2005;1171.7;1183.8;1189.6;1171.6
21/3/2005;1183.8;1189.7;1189.7;1178.8
18/3/2005;1189.7;1190.2;1192;1182.8
17/3/2005;1190.2;1188.1;1193.3;1186.3
16/3/2005;1188.1;1197.8;1197.8;1185.6
15/3/2005;1197.8;1206.8;1210.5;1197.8
14/3/2005;1206.8;1200.1;1206.8;1199.5
11/3/2005;1200.1;1209.2;1213;1198.2
10/3/2005;1209.2;1207;1211.2;1201.4
9/3/2005;1207;1219.4;1219.4;1206.7
8/3/2005;1219.4;1225.3;1225.7;1218.6
7/3/2005;1225.3;1222.1;1229.1;1222.1
4/3/2005;1222.1;1210.5;1224.8;1210.5
3/3/2005;1210.5;1210.1;1215.7;1204.5
2/3/2005;1210.1;1210.4;1215.8;1204.2
1/3/2005;1210.4;1203.6;1212.2;1203.6
28/2/2005;1203.6;1211.4;1211.4;1198.1
25/2/2005;1211.4;1200.2;1212.2;1199.6
24/2/2005;1200.2;1190.8;1200.4;1187.8
23/2/2005;1190.8;1184.2;1193.5;1184.2
22/2/2005;1184.2;1201.6;1202.5;1184.2
18/2/2005;1201.6;1200.8;1202.9;1197.3
17/2/2005;1200.8;1210.3;1211.3;1200.7
16/2/2005;1210.3;1210.1;1212.4;1205.1
15/2/2005;1210.1;1206.1;1212.4;1205.5
14/2/2005;1206.1;1205.3;1206.9;1203.6
11/2/2005;1205.3;1197;1208.4;1193.3
10/2/2005;1197;1192;1198.8;1191.5
9/2/2005;1192;1202.3;1203.8;1191.5
8/2/2005;1202.3;1201.7;1205.1;1200.2
7/2/2005;1201.7;1203;1204.2;1199.3
4/2/2005;1203;1189.9;1203.5;1189.7
3/2/2005;1189.9;1193.2;1193.2;1185.6
2/2/2005;1193.2;1189.4;1195.2;1188.9
1/2/2005;1189.4;1181.3;1190.4;1181
31/1/2005;1181.3;1171.4;1182.1;1171.4
28/1/2005;1171.4;1174.5;1175.6;1166.3
27/1/2005;1174.5;1174.1;1177.5;1170.2
26/1/2005;1174.1;1168.4;1176;1168.4
25/1/2005;1168.4;1163.8;1174.3;1163.8
24/1/2005;1163.8;1167.9;1173.2;1163.8
21/1/2005;1167.9;1175.4;1179.5;1167.8
20/1/2005;1175.4;1184.6;1184.6;1173.4
19/1/2005;1184.6;1196;1196;1184.4
18/1/2005;1196;1184.5;1196;1180.1
14/1/2005;1184.5;1177.5;1185.2;1177.5
13/1/2005;1177.5;1187.7;1187.7;1175.6
12/1/2005;1187.7;1183;1188;1175.6
11/1/2005;1183;1190.2;1190.2;1180.4
10/1/2005;1190.2;1186.2;1194.8;1184.8
7/1/2005;1186.2;1187.9;1192.2;1182.1
6/1/2005;1187.9;1183.7;1191.6;1183.2
5/1/2005;1183.7;1188;1192.8;1183.7
4/1/2005;1188;1202.1;1205.8;1185.4
3/1/2005;1202.1;1211.9;1217.9;1200.3
31/12/2004;1211.9;1213.5;1217.3;1211.7
30/12/2004;1213.5;1213.5;1216.5;1213.4
29/12/2004;1213.5;1213.5;1214;1211
28/12/2004;1213.5;1204.9;1213.5;1204.9
27/12/2004;1204.9;1210.1;1214.2;1204.9
23/12/2004;1210.1;1209.6;1213.7;1208.7
22/12/2004;1209.6;1205.5;1211.4;1203.8
21/12/2004;1205.5;1194.7;1205.9;1194.7
20/12/2004;1194.7;1194.2;1203.6;1193.4
17/12/2004;1194.2;1203.2;1203.2;1193.4
16/12/2004;1203.2;1205.7;1208;1198.4
15/12/2004;1205.7;1203.4;1206.6;1199.4
14/12/2004;1203.4;1198.7;1205.3;1197.8
13/12/2004;1198.7;1188;1198.8;1188
10/12/2004;1188;1189.2;1191.5;1185.2
9/12/2004;1189.2;1182.8;1190.5;1173.8
8/12/2004;1182.8;1177.1;1184;1176.8
7/12/2004;1177.1;1190.2;1192.2;1177.1
6/12/2004;1190.2;1191.2;1192.4;1185.2
3/12/2004;1191.2;1190.3;1197.5;1187.7
2/12/2004;1190.3;1191.4;1194.8;1186.7
1/12/2004;1191.4;1173.8;1191.4;1173.8
30/11/2004;1173.8;1178.6;1178.7;1173.8
29/11/2004;1178.6;1182.7;1186.9;1172.4
26/11/2004;1182.7;1181.8;1186.6;1181.1
24/11/2004;1181.8;1176.9;1182.5;1176.9
23/11/2004;1176.9;1177.2;1179.5;1171.4
22/11/2004;1177.2;1170.3;1178.2;1167.9
19/11/2004;1170.3;1183.5;1184;1169.2
18/11/2004;1183.5;1181.9;1184.9;1180.1
17/11/2004;1181.9;1175.4;1188.5;1175.4
16/11/2004;1175.4;1183.8;1183.8;1175.3
15/11/2004;1183.8;1184.2;1184.5;1179.8
12/11/2004;1184.2;1173.5;1184.2;1171.4
11/11/2004;1173.5;1162.9;1174.8;1162.9
10/11/2004;1162.9;1164.1;1169.3;1162.5
9/11/2004;1164.1;1164.9;1169;1162.5
8/11/2004;1164.9;1166.2;1166.9;1162.3
5/11/2004;1166.2;1161.7;1170.9;1160.4
4/11/2004;1161.7;1143.2;1161.7;1142.3
3/11/2004;1143.2;1130.5;1147.6;1130.5
2/11/2004;1130.5;1130.5;1140.5;1128.1
1/11/2004;1130.5;1130.2;1133.4;1127.5
29/10/2004;1130.2;1127.4;1131.4;1124.6
28/10/2004;1127.4;1125.3;1130.7;1120.6
27/10/2004;1125.4;1111.1;1126.3;1107.4
26/10/2004;1111.1;1094.8;1111.1;1094.8
25/10/2004;1094.8;1095.7;1096.8;1090.2
22/10/2004;1095.7;1106.5;1108.3;1095.3
21/10/2004;1106.5;1103.7;1109;1098.5
20/10/2004;1103.7;1103.2;1104.1;1094.2
19/10/2004;1103.2;1114;1118;1103.2
18/10/2004;1114;1108.2;1114.5;1103.3
15/10/2004;1108.2;1103.3;1113.2;1102.1
14/10/2004;1103.3;1113.7;1115;1102.1
13/10/2004;1113.7;1121.8;1127;1109.6
12/10/2004;1121.8;1124.4;1124.4;1115.8
11/10/2004;1124.4;1122.1;1126.2;1122.1
